link,price,street,property_type,neighborhood,city,floor,rooms,area_sqm,price_per_sqrm
https://www.yad2.co.il/realestate/item/l72kpko9?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=253,3960000.0,הארזים 12,דירה,בית הכרם,ירושלים,5.0,4.0,96.0,41250.0
https://www.yad2.co.il/realestate/item/l2q2o58g?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=253,2800000.0,שמעון בן חמו,דירה,חומת שמואל,ירושלים,2.0,4.0,112.0,25000.0
https://www.yad2.co.il/realestate/item/fhjba96j?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=253,5450000.0,בצלאל בצרווי,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,7.0,160.0,34062.5
https://www.yad2.co.il/realestate/item/e5u37sc4?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=253,5500000.0,הבנאי,דירה,בית הכרם,ירושלים,3.0,4.0,120.0,45833.333333333336
https://www.yad2.co.il/realestate/item/uw03f0xh?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=255,3650000.0,הרב פנחס קהתי 12,דירה,גבעת שאול,ירושלים,5.0,3.0,93.0,39247.31182795699
https://www.yad2.co.il/realestate/item/zbyrmn9s?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=255,2490000.0,פסגת זאב,דירה,פסגת זאב,ירושלים,1.0,4.0,100.0,24900.0
https://www.yad2.co.il/realestate/item/306wf71r?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=256,2200000.0,השליו 413,דירה,גילה,ירושלים,4.0,3.0,100.0,22000.0
https://www.yad2.co.il/realestate/item/5pah9efv?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=256,3200000.0,מוריס פישר 19,דירה,פת,ירושלים,1.0,4.0,87.0,36781.6091954023
https://www.yad2.co.il/realestate/item/77b44sn9?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=256,2950000.0,אליהו קורן 42,דירה,חומת שמואל,ירושלים,20.0,4.0,112.0,26339.285714285714
https://www.yad2.co.il/realestate/item/80pjrpx7?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=256,3560000.0,בורוכוב 57,דירת גן,קרית היובל,ירושלים,0.0,4.0,170.0,20941.17647058823
https://www.yad2.co.il/realestate/item/xohwf4g0?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=258,4250000.0,אליהו בית צורי 3,גג/ פנטהאוז,ארמון הנציב,ירושלים,5.0,5.0,200.0,21250.0
https://www.yad2.co.il/realestate/item/7qwy9ejk?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=259,2850000.0,הצוף 32,דירה,גילה,ירושלים,1.0,4.0,118.0,24152.542372881355
https://www.yad2.co.il/realestate/item/0yu9qc1q?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=261,3800000.0,הרב שמעון אגסי 62,דירה,הר נוף,ירושלים,3.0,5.0,100.0,38000.0
https://www.yad2.co.il/realestate/item/p40cufa6?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=261,3292400.0,פארן 4,דירה,רמת אשכול,ירושלים,4.0,3.0,78.0,42210.256410256414
https://www.yad2.co.il/realestate/item/1rf3e7wt?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=261,3120000.0,אדמונד סחייק,דירה,מלחה,ירושלים,3.0,3.0,82.0,38048.78048780488
https://www.yad2.co.il/realestate/item/gw8398gw?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=261,4900000.0,בית הכרם,דירה,בית הכרם,ירושלים,2.0,5.0,126.0,38888.88888888889
https://www.yad2.co.il/realestate/item/g88qi9i5?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=262,2699999.0,מבוא הדודאים 5,דירה,גילה,ירושלים,1.0,4.0,86.0,31395.337209302324
https://www.yad2.co.il/realestate/item/n905zsi0?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=262,2450000.0,סול ליפצין 44,דירה,חומת שמואל,ירושלים,1.0,3.0,84.0,29166.666666666668
https://www.yad2.co.il/realestate/item/tubkh747?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=262,3800000.0,הנביאים,דירה,מוסררה,ירושלים,3.0,3.0,89.0,42696.629213483146
https://www.yad2.co.il/realestate/item/tq1v0n6y?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=263,2480000.0,וולטה עילית,דירה,קרית היובל,ירושלים,0.0,4.0,72.0,34444.444444444445
https://www.yad2.co.il/realestate/item/8b47s7js?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=264,3490000.0,צבי לבנון,דירת גן,פסגת זאב,ירושלים,1.0,5.0,280.0,12464.285714285714
https://www.yad2.co.il/realestate/item/w6oorhs9?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=264,3300000.0,מרדכי צבי אילן,דירה,מקור ברוך,ירושלים,0.0,3.0,75.0,44000.0
https://www.yad2.co.il/realestate/item/dnuyj3md?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=265,3200000.0,רינה ניקובה 1,דירה,פסגת זאב,ירושלים,1.0,5.0,112.0,28571.428571428572
https://www.yad2.co.il/realestate/item/m2u1wmuh?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=265,2490000.0,מאיר גרשון,דירה,פסגת זאב,ירושלים,0.0,4.0,118.0,21101.694915254237
https://www.yad2.co.il/realestate/item/v6uglda1?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=266,2550000.0,קדיש לוז 18,דירה,רמת שרת,ירושלים,1.0,3.0,67.0,38059.701492537315
https://www.yad2.co.il/realestate/item/dyvwk8wi?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=266,2190000.0,הנרייטה סולד 7,דירה,ירושלים,ירושלים,4.0,2.0,54.0,40555.555555555555
https://www.yad2.co.il/realestate/item/aim3klrc?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=267,3400000.0,קרית משה,דירה,קרית משה,ירושלים,5.0,4.0,86.0,39534.88372093023
https://www.yad2.co.il/realestate/item/dgnbtn06?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=267,3350000.0,גרייבסקי,דירה,ירושלים,ירושלים,2.0,4.0,110.0,30454.545454545456
https://www.yad2.co.il/realestate/item/2aeks0rn?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=268,4300000.0,דרך בית לחם 166,דירה,תלפיות תעשיה ומסחר,ירושלים,6.0,5.0,120.0,35833.333333333336
https://www.yad2.co.il/realestate/item/mx4leasr?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=268,5750000.0,האייל,בית פרטי/ קוטג',מלחה,ירושלים,0.0,5.0,220.0,26136.363636363636
https://www.yad2.co.il/realestate/item/47c83669?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=269,3790000.0,קאסוטו 5,דירה,בית וגן,ירושלים,4.0,4.0,121.0,31322.314049586777
https://www.yad2.co.il/realestate/item/0mtgcgte?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=269,3700000.0,דוד ניב 16,דירת גן,פסגת זאב,ירושלים,1.0,7.0,200.0,18500.0
https://www.yad2.co.il/realestate/item/44664vuu?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=269,4290000.0,הנמר,דירת גן,מלחה,ירושלים,1.0,5.0,150.0,28600.0
https://www.yad2.co.il/realestate/item/nvawtmz5?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=269,3350000.0,בית וגן,דירה,בית וגן,ירושלים,1.0,4.0,95.0,35263.15789473684
https://www.yad2.co.il/realestate/item/hq1z1ztp?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=269,2900000.0,מרדכי כספי,דירה,צפון תלפיות,ירושלים,0.0,3.0,81.0,35802.46913580247
https://www.yad2.co.il/realestate/item/jzczgsmq?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=270,7000000.0,חננאל 21,דירה,קטמונים,ירושלים,1.0,4.0,110.0,63636.36363636364
https://www.yad2.co.il/realestate/item/yzhzup37?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=270,3150000.0,גלבר,דירה,רמת דניה,ירושלים,2.0,5.0,115.0,27391.304347826088
https://www.yad2.co.il/realestate/item/i6r25m3k?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=271,2850000.0,מבוא דקר 4,דירה,הגבעה הצרפתית,ירושלים,1.0,4.0,90.0,31666.666666666668
https://www.yad2.co.il/realestate/item/s2g84vpa?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=271,2190000.0,הדולב,דירה,גילה,ירושלים,1.0,4.0,78.0,28076.92307692308
https://www.yad2.co.il/realestate/item/c4whwvhp?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=271,7800000.0,הכפיר,בית פרטי/ קוטג',מלחה,ירושלים,0.0,8.0,323.0,24148.60681114551
https://www.yad2.co.il/realestate/item/aln25n05?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=271,3900000.0,שמואל הנגיד 8,דירה,מרכז העיר,ירושלים,1.0,4.0,80.0,48750.0
https://www.yad2.co.il/realestate/item/73dk21lj?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=272,3120000.0,הרב משולם ראט 3,דירה,בית וגן,ירושלים,2.0,3.0,90.0,34666.666666666664
https://www.yad2.co.il/realestate/item/qnro40iz?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=275,3900000.0,דרך חברון 89,דירה,תלפיות,ירושלים,3.0,4.0,97.0,40206.18556701031
https://www.yad2.co.il/realestate/item/w7h6buy4?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=276,3250000.0,הרב שך 10,דירה,רמת שלמה,ירושלים,2.0,5.0,135.0,24074.074074074073
https://www.yad2.co.il/realestate/item/nzjen46s?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=276,5070000.0,עמנואל זיסמן,גג/ פנטהאוז,חומת שמואל,ירושלים,8.0,6.0,180.0,28166.666666666668
https://www.yad2.co.il/realestate/item/uswpkxmi?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=278,8500000.0,הכפיר,בית פרטי/ קוטג',מלחה,ירושלים,0.0,6.0,200.0,42500.0
https://www.yad2.co.il/realestate/item/9aoihc16?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=278,7000000.0,בנימין מטודלה 8,דירה,רחביה,ירושלים,1.0,5.0,145.0,48275.862068965514
https://www.yad2.co.il/realestate/item/41nnupoa?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=279,4390000.0,חזקיהו המלך 1,דירה,המושבה היוונית,ירושלים,3.0,3.0,76.0,57763.15789473684
https://www.yad2.co.il/realestate/item/p0j1at0t?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=279,7000000.0,"המשורר אצ""ג 3",דירה,רמות,ירושלים,1.0,7.0,200.0,35000.0
https://www.yad2.co.il/realestate/item/zg1ru3uf?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=280,2250000.0,הרב יצחק נסים 5,דירה,חומת שמואל,ירושלים,3.0,3.0,68.0,33088.23529411765
https://www.yad2.co.il/realestate/item/y9q4m7vd?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=280,2450000.0,עולי הגרדום 16,דירה,ארמון הנציב,ירושלים,4.0,4.0,96.0,25520.833333333332
https://www.yad2.co.il/realestate/item/kg3y2frt?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=280,2450000.0,אברהם שטרן,דירה,קרית היובל,ירושלים,3.0,2.0,72.0,34027.77777777778
https://www.yad2.co.il/realestate/item/gxvtlhn5?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=280,5900000.0,מרכז העיר,דירה,מרכז העיר,ירושלים,3.0,4.0,109.0,54128.44036697248
https://www.yad2.co.il/realestate/item/behkk7uc?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=281,3400000.0,הרב שרירא גאון,דירה,ירושלים,ירושלים,5.0,4.0,86.0,39534.88372093023
https://www.yad2.co.il/realestate/item/aole9j4w?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=282,2650000.0,בר יוחאי 5,דירה,קטמונים,ירושלים,3.0,2.0,45.0,58888.88888888889
https://www.yad2.co.il/realestate/item/a3wotae8?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=282,1960000.0,פסח חברוני 118,דירה,קרית היובל,ירושלים,11.0,3.0,62.0,31612.90322580645
https://www.yad2.co.il/realestate/item/uisrpzoa?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=282,3250000.0,ההגנה 22,דירה,הגבעה הצרפתית,ירושלים,2.0,4.0,96.0,33854.166666666664
https://www.yad2.co.il/realestate/item/43as6ezw?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=282,3090000.0,דרך בית לחם,דירה,תלפיות,ירושלים,1.0,4.0,71.0,43521.126760563384
